cell_barcode,donor,sample,condition,batch,lane,pathway_score,nc_unit,nc_split
cell_control_383,donor_1,single_control,control,batch_1,lane_3,-1.0182,,
cell_control_384,donor_1,single_control,control,batch_1,lane_1,0.4991,,
cell_control_385,donor_1,single_control,control,batch_1,lane_2,-1.2247,,
cell_control_386,donor_1,single_control,control,batch_1,lane_3,0.1089,,
cell_control_387,donor_1,single_control,control,batch_1,lane_1,0.3522,,
cell_control_388,donor_1,single_control,control,batch_1,lane_2,-0.111,,
cell_control_389,donor_1,single_control,control,batch_1,lane_3,-1.0181,,
cell_control_390,donor_1,single_control,control,batch_1,lane_1,-0.0598,,
cell_control_391,donor_1,single_control,control,batch_1,lane_2,-0.3322,,
cell_control_392,donor_1,single_control,control,batch_1,lane_3,0.3361,,
cell_control_393,donor_1,single_control,control,batch_1,lane_1,-0.8388,,
cell_control_394,donor_1,single_control,control,batch_1,lane_2,1.0915,,
cell_control_395,donor_1,single_control,control,batch_1,lane_3,-1.6752,,
cell_control_396,donor_1,single_control,control,batch_1,lane_1,-0.1763,,
cell_control_397,donor_1,single_control,control,batch_1,lane_2,0.0077,,
cell_control_398,donor_1,single_control,control,batch_1,lane_3,0.9616,,
cell_control_399,donor_1,single_control,control,batch_1,lane_1,-0.6084,,
cell_control_400,donor_1,single_control,control,batch_1,lane_2,0.5459,,
cell_control_401,donor_1,single_control,control,batch_1,lane_3,-0.5668,,
cell_control_402,donor_1,single_control,control,batch_1,lane_1,0.7382,,
cell_control_403,donor_1,single_control,control,batch_1,lane_2,1.7373,,
cell_control_404,donor_1,single_control,control,batch_1,lane_3,-0.401,,
cell_control_405,donor_1,single_control,control,batch_1,lane_1,0.443,,
cell_control_406,donor_1,single_control,control,batch_1,lane_2,-0.9274,,
cell_control_407,donor_1,single_control,control,batch_1,lane_3,0.9732,,
cell_control_408,donor_1,single_control,control,batch_1,lane_1,1.2108,,
cell_control_409,donor_1,single_control,control,batch_1,lane_2,0.0353,,
cell_control_410,donor_1,single_control,control,batch_1,lane_3,-1.1348,,
cell_control_411,donor_1,single_control,control,batch_1,lane_1,0.4024,,
cell_control_412,donor_1,single_control,control,batch_1,lane_2,1.1491,,
cell_control_413,donor_1,single_control,control,batch_1,lane_3,1.0896,,
cell_control_414,donor_1,single_control,control,batch_1,lane_1,0.8132,,
cell_control_415,donor_1,single_control,control,batch_1,lane_2,-1.8305,,
cell_control_416,donor_1,single_control,control,batch_1,lane_3,-0.6798,,
cell_control_417,donor_1,single_control,control,batch_1,lane_1,1.4219,,
cell_control_418,donor_1,single_control,control,batch_1,lane_2,-1.226,,
cell_control_419,donor_1,single_control,control,batch_1,lane_3,1.1314,,
cell_control_420,donor_1,single_control,control,batch_1,lane_1,1.8824,,
cell_control_421,donor_1,single_control,control,batch_1,lane_2,0.7619,,
cell_control_422,donor_1,single_control,control,batch_1,lane_3,1.1202,,
cell_control_423,donor_1,single_control,control,batch_1,lane_1,-0.3327,,
cell_control_424,donor_1,single_control,control,batch_1,lane_2,-1.2254,,
cell_control_425,donor_1,single_control,control,batch_1,lane_3,-0.1028,,
cell_control_426,donor_1,single_control,control,batch_1,lane_1,-0.1989,,
cell_control_427,donor_1,single_control,control,batch_1,lane_2,-0.0475,,
cell_control_428,donor_1,single_control,control,batch_1,lane_3,0.6968,,
cell_control_429,donor_1,single_control,control,batch_1,lane_1,-0.1446,,
cell_control_430,donor_1,single_control,control,batch_1,lane_2,0.1918,,
cell_control_431,donor_1,single_control,control,batch_1,lane_3,0.4241,,
cell_control_432,donor_1,single_control,control,batch_1,lane_1,-0.0053,,
cell_control_433,donor_1,single_control,control,batch_1,lane_2,1.8434,,
cell_control_434,donor_1,single_control,control,batch_1,lane_3,0.4424,,
cell_control_435,donor_1,single_control,control,batch_1,lane_1,0.0846,,
cell_control_436,donor_1,single_control,control,batch_1,lane_2,-0.2076,,
cell_control_437,donor_1,single_control,control,batch_1,lane_3,-0.6252,,
cell_control_438,donor_1,single_control,control,batch_1,lane_1,1.3443,,
cell_control_439,donor_1,single_control,control,batch_1,lane_2,0.15,,
cell_control_440,donor_1,single_control,control,batch_1,lane_3,-1.0788,,
cell_control_441,donor_1,single_control,control,batch_1,lane_1,-0.5624,,
cell_control_442,donor_1,single_control,control,batch_1,lane_2,-0.1366,,
cell_control_443,donor_1,single_control,control,batch_1,lane_3,-0.4455,,
cell_control_444,donor_1,single_control,control,batch_1,lane_1,1.0844,,
cell_control_445,donor_1,single_control,control,batch_1,lane_2,-1.1617,,
cell_control_446,donor_1,single_control,control,batch_1,lane_3,0.492,,
cell_control_447,donor_1,single_control,control,batch_1,lane_1,0.1435,,
cell_control_448,donor_1,single_control,control,batch_1,lane_2,-1.1777,,
cell_control_449,donor_1,single_control,control,batch_1,lane_3,0.0474,,
cell_control_450,donor_1,single_control,control,batch_1,lane_1,-0.0944,,
cell_control_451,donor_1,single_control,control,batch_1,lane_2,0.5014,,
cell_control_452,donor_1,single_control,control,batch_1,lane_3,-0.4501,,
cell_control_453,donor_1,single_control,control,batch_1,lane_1,0.3032,,
cell_control_454,donor_1,single_control,control,batch_1,lane_2,-1.6654,,
cell_control_455,donor_1,single_control,control,batch_1,lane_3,-1.0837,,
cell_control_456,donor_1,single_control,control,batch_1,lane_1,0.785,,
cell_control_457,donor_1,single_control,control,batch_1,lane_2,1.0417,,
cell_control_458,donor_1,single_control,control,batch_1,lane_3,-0.0129,,
cell_control_459,donor_1,single_control,control,batch_1,lane_1,-0.599,,
cell_control_460,donor_1,single_control,control,batch_1,lane_2,1.0827,,
cell_control_461,donor_1,single_control,control,batch_1,lane_3,-2.0918,,
cell_control_462,donor_1,single_control,control,batch_1,lane_1,-0.7996,,
cell_control_463,donor_1,single_control,control,batch_1,lane_2,0.6722,,
cell_control_464,donor_1,single_control,control,batch_1,lane_3,0.6526,,
cell_control_465,donor_1,single_control,control,batch_1,lane_1,-1.0323,,
cell_control_466,donor_1,single_control,control,batch_1,lane_2,-1.8874,,
cell_control_467,donor_1,single_control,control,batch_1,lane_3,1.452,,
cell_control_468,donor_1,single_control,control,batch_1,lane_1,0.153,,
cell_control_469,donor_1,single_control,control,batch_1,lane_2,-0.8962,,
cell_control_470,donor_1,single_control,control,batch_1,lane_3,0.0546,,
cell_control_471,donor_1,single_control,control,batch_1,lane_1,0.9018,,
cell_control_472,donor_1,single_control,control,batch_1,lane_2,-2.5918,,
cell_control_473,donor_1,single_control,control,batch_1,lane_3,1.1103,,
cell_control_474,donor_1,single_control,control,batch_1,lane_1,0.7401,,
cell_control_475,donor_1,single_control,control,batch_1,lane_2,-2.081,,
cell_control_476,donor_1,single_control,control,batch_1,lane_3,0.7709,,
cell_control_477,donor_1,single_control,control,batch_1,lane_1,-1.7801,,
cell_control_478,donor_1,single_control,control,batch_1,lane_2,1.1394,,
cell_control_479,donor_1,single_control,control,batch_1,lane_3,0.3985,,
cell_control_480,donor_1,single_control,control,batch_1,lane_1,2.2524,,
cell_control_481,donor_1,single_control,control,batch_1,lane_2,-0.6107,,
cell_control_482,donor_1,single_control,control,batch_1,lane_3,0.0047,,
cell_control_483,donor_1,single_control,control,batch_1,lane_1,1.0473,,
cell_control_484,donor_1,single_control,control,batch_1,lane_2,-0.6399,,
cell_control_485,donor_1,single_control,control,batch_1,lane_3,-0.705,,
cell_control_486,donor_1,single_control,control,batch_1,lane_1,-0.3718,,
cell_control_487,donor_1,single_control,control,batch_1,lane_2,-0.0729,,
cell_control_488,donor_1,single_control,control,batch_1,lane_3,-1.0821,,
cell_control_489,donor_1,single_control,control,batch_1,lane_1,0.4842,,
cell_control_490,donor_1,single_control,control,batch_1,lane_2,0.5433,,
cell_control_491,donor_1,single_control,control,batch_1,lane_3,0.0715,,
cell_control_492,donor_1,single_control,control,batch_1,lane_1,1.7,,
cell_control_493,donor_1,single_control,control,batch_1,lane_2,-0.3277,,
cell_control_494,donor_1,single_control,control,batch_1,lane_3,1.3066,,
cell_control_495,donor_1,single_control,control,batch_1,lane_1,-0.5466,,
cell_control_496,donor_1,single_control,control,batch_1,lane_2,0.7558,,
cell_control_497,donor_1,single_control,control,batch_1,lane_3,-1.9348,,
cell_control_498,donor_1,single_control,control,batch_1,lane_1,0.198,,
cell_control_499,donor_1,single_control,control,batch_1,lane_2,-0.1754,,
cell_control_500,donor_1,single_control,control,batch_1,lane_3,-0.495,,
cell_control_501,donor_1,single_control,control,batch_1,lane_1,-0.6106,,
cell_control_502,donor_1,single_control,control,batch_1,lane_2,-0.3474,,
cell_control_503,donor_1,single_control,control,batch_1,lane_3,-0.7198,,
cell_control_504,donor_1,single_control,control,batch_1,lane_1,-2.1929,,
cell_control_505,donor_1,single_control,control,batch_1,lane_2,-0.5963,,
cell_control_506,donor_1,single_control,control,batch_1,lane_3,-0.5496,,
cell_control_507,donor_1,single_control,control,batch_1,lane_1,-0.5243,,
cell_control_508,donor_1,single_control,control,batch_1,lane_2,-1.0577,,
cell_control_509,donor_1,single_control,control,batch_1,lane_3,-0.1357,,
cell_control_510,donor_1,single_control,control,batch_1,lane_1,0.7845,,
cell_control_511,donor_1,single_control,control,batch_1,lane_2,-0.2502,,
cell_control_512,donor_1,single_control,control,batch_1,lane_3,-0.4927,,
cell_control_513,donor_1,single_control,control,batch_1,lane_1,1.3575,,
cell_control_514,donor_1,single_control,control,batch_1,lane_2,0.977,,
cell_control_515,donor_1,single_control,control,batch_1,lane_3,0.9218,,
cell_control_516,donor_1,single_control,control,batch_1,lane_1,1.1555,,
cell_control_517,donor_1,single_control,control,batch_1,lane_2,-0.3272,,
cell_control_518,donor_1,single_control,control,batch_1,lane_3,-0.1294,,
cell_control_519,donor_1,single_control,control,batch_1,lane_1,1.1133,,
cell_control_520,donor_1,single_control,control,batch_1,lane_2,-0.5541,,
cell_control_521,donor_1,single_control,control,batch_1,lane_3,-0.1196,,
cell_control_522,donor_1,single_control,control,batch_1,lane_1,0.3778,,
cell_control_523,donor_1,single_control,control,batch_1,lane_2,0.3727,,
cell_control_524,donor_1,single_control,control,batch_1,lane_3,-0.2764,,
cell_control_525,donor_1,single_control,control,batch_1,lane_1,0.9835,,
cell_control_526,donor_1,single_control,control,batch_1,lane_2,-0.178,,
cell_control_527,donor_1,single_control,control,batch_1,lane_3,0.7254,,
cell_control_528,donor_1,single_control,control,batch_1,lane_1,1.0706,,
cell_control_529,donor_1,single_control,control,batch_1,lane_2,0.6593,,
cell_control_530,donor_1,single_control,control,batch_1,lane_3,0.7334,,
cell_control_531,donor_1,single_control,control,batch_1,lane_1,-1.1598,,
cell_control_532,donor_1,single_control,control,batch_1,lane_2,-1.311,,
cell_control_533,donor_1,single_control,control,batch_1,lane_3,-0.6187,,
cell_control_534,donor_1,single_control,control,batch_1,lane_1,0.4752,,
cell_control_535,donor_1,single_control,control,batch_1,lane_2,1.5008,,
cell_control_536,donor_1,single_control,control,batch_1,lane_3,-1.2224,,
cell_control_537,donor_1,single_control,control,batch_1,lane_1,0.3066,,
cell_control_538,donor_1,single_control,control,batch_1,lane_2,-0.8542,,
cell_control_539,donor_1,single_control,control,batch_1,lane_3,-0.7323,,
cell_control_540,donor_1,single_control,control,batch_1,lane_1,-0.2764,,
cell_control_541,donor_1,single_control,control,batch_1,lane_2,0.6917,,
cell_control_542,donor_1,single_control,control,batch_1,lane_3,0.2129,,
cell_control_543,donor_1,single_control,control,batch_1,lane_1,1.1796,,
cell_control_544,donor_1,single_control,control,batch_1,lane_2,-0.9856,,
cell_control_545,donor_1,single_control,control,batch_1,lane_3,0.8893,,
cell_control_546,donor_1,single_control,control,batch_1,lane_1,0.93,,
cell_control_547,donor_1,single_control,control,batch_1,lane_2,0.0695,,
cell_control_548,donor_1,single_control,control,batch_1,lane_3,0.4772,,
cell_control_549,donor_1,single_control,control,batch_1,lane_1,-0.5633,,
cell_control_550,donor_1,single_control,control,batch_1,lane_2,-1.09,,
cell_control_551,donor_1,single_control,control,batch_1,lane_3,-0.4052,,
cell_control_552,donor_1,single_control,control,batch_1,lane_1,-0.6426,,
cell_control_553,donor_1,single_control,control,batch_1,lane_2,2.8901,,
cell_control_554,donor_1,single_control,control,batch_1,lane_3,-0.4851,,
cell_control_555,donor_1,single_control,control,batch_1,lane_1,1.6501,,
cell_control_556,donor_1,single_control,control,batch_1,lane_2,0.2021,,
cell_control_557,donor_1,single_control,control,batch_1,lane_3,0.3122,,
cell_control_558,donor_1,single_control,control,batch_1,lane_1,0.7434,,
cell_control_559,donor_1,single_control,control,batch_1,lane_2,-0.7791,,
cell_control_560,donor_1,single_control,control,batch_1,lane_3,0.9165,,
cell_control_561,donor_1,single_control,control,batch_1,lane_1,0.3764,,
cell_control_562,donor_1,single_control,control,batch_1,lane_2,-1.5158,,
cell_control_563,donor_1,single_control,control,batch_1,lane_3,0.6013,,
cell_control_564,donor_1,single_control,control,batch_1,lane_1,0.5525,,
cell_control_565,donor_1,single_control,control,batch_1,lane_2,0.4527,,
cell_control_566,donor_1,single_control,control,batch_1,lane_3,1.5849,,
cell_control_567,donor_1,single_control,control,batch_1,lane_1,-0.4143,,
cell_control_568,donor_1,single_control,control,batch_1,lane_2,0.5119,,
cell_control_569,donor_1,single_control,control,batch_1,lane_3,0.7483,,
cell_control_570,donor_1,single_control,control,batch_1,lane_1,-0.9003,,
cell_control_571,donor_1,single_control,control,batch_1,lane_2,1.1998,,
cell_control_572,donor_1,single_control,control,batch_1,lane_3,-1.4506,,
cell_control_573,donor_1,single_control,control,batch_1,lane_1,-1.3,,
cell_control_574,donor_1,single_control,control,batch_1,lane_2,0.5224,,
cell_control_575,donor_1,single_control,control,batch_1,lane_3,-1.0889,,
cell_control_576,donor_1,single_control,control,batch_1,lane_1,-0.1163,,
cell_control_577,donor_1,single_control,control,batch_1,lane_2,-1.645,,
cell_control_578,donor_1,single_control,control,batch_1,lane_3,0.0691,,
cell_control_579,donor_1,single_control,control,batch_1,lane_1,-1.1335,,
cell_control_580,donor_1,single_control,control,batch_1,lane_2,0.342,,
cell_control_581,donor_1,single_control,control,batch_1,lane_3,-1.5326,,
cell_control_582,donor_1,single_control,control,batch_1,lane_1,0.4486,,
cell_control_583,donor_1,single_control,control,batch_1,lane_2,-0.2664,,
cell_control_584,donor_1,single_control,control,batch_1,lane_3,0.0641,,
cell_control_585,donor_1,single_control,control,batch_1,lane_1,-0.0675,,
cell_control_586,donor_1,single_control,control,batch_1,lane_2,0.1306,,
cell_control_587,donor_1,single_control,control,batch_1,lane_3,-1.3213,,
cell_control_588,donor_1,single_control,control,batch_1,lane_1,-2.5649,,
cell_control_589,donor_1,single_control,control,batch_1,lane_2,0.0341,,
cell_control_590,donor_1,single_control,control,batch_1,lane_3,-0.9358,,
cell_control_591,donor_1,single_control,control,batch_1,lane_1,-0.4545,,
cell_control_592,donor_1,single_control,control,batch_1,lane_2,0.4266,,
cell_control_593,donor_1,single_control,control,batch_1,lane_3,-1.9853,,
cell_control_594,donor_1,single_control,control,batch_1,lane_1,-0.7632,,
cell_control_595,donor_1,single_control,control,batch_1,lane_2,-0.6101,,
cell_control_596,donor_1,single_control,control,batch_1,lane_3,-1.0573,,
cell_control_597,donor_1,single_control,control,batch_1,lane_1,0.3268,,
cell_control_598,donor_1,single_control,control,batch_1,lane_2,-0.1403,,
cell_control_599,donor_1,single_control,control,batch_1,lane_3,-0.8207,,
cell_control_600,donor_1,single_control,control,batch_1,lane_1,-0.9845,,
cell_control_601,donor_1,single_control,control,batch_1,lane_2,0.8073,,
cell_control_602,donor_1,single_control,control,batch_1,lane_3,-0.6595,,
cell_control_603,donor_1,single_control,control,batch_1,lane_1,0.5851,,
cell_control_604,donor_1,single_control,control,batch_1,lane_2,0.4494,,
cell_control_605,donor_1,single_control,control,batch_1,lane_3,-1.8938,,
cell_control_606,donor_1,single_control,control,batch_1,lane_1,-1.0835,,
cell_control_607,donor_1,single_control,control,batch_1,lane_2,0.0031,,
cell_control_608,donor_1,single_control,control,batch_1,lane_3,0.342,,
cell_control_609,donor_1,single_control,control,batch_1,lane_1,0.7797,,
cell_control_610,donor_1,single_control,control,batch_1,lane_2,0.8023,,
cell_control_611,donor_1,single_control,control,batch_1,lane_3,1.0342,,
cell_control_612,donor_1,single_control,control,batch_1,lane_1,-0.3739,,
cell_control_613,donor_1,single_control,control,batch_1,lane_2,-0.2104,,
